,gene_id,count_light,count_nonlight,count_diff
4032,TRINITY_DN13359_c0_g1_i1,20.0,0.0,20.0
12952,TRINITY_DN5002_c0_g1_i1,20.0,0.0,20.0
3689,TRINITY_DN13054_c0_g1_i1,20.0,0.0,20.0
4018,TRINITY_DN13346_c0_g1_i1,20.0,0.0,20.0
13609,TRINITY_DN5486_c0_g1_i1,28.0,8.0,20.0
1419,TRINITY_DN11110_c0_g1_i1,26.0,6.0,20.0
2875,TRINITY_DN12364_c0_g1_i1,20.0,0.0,20.0
2832,TRINITY_DN12327_c0_g1_i1,20.0,0.0,20.0
2765,TRINITY_DN12265_c0_g1_i1,20.0,0.0,20.0
2785,TRINITY_DN12282_c0_g1_i1,20.0,0.0,20.0
18342,TRINITY_DN909_c0_g3_i1,20.0,0.0,20.0
4827,TRINITY_DN14109_c0_g1_i1,20.0,0.0,20.0
13433,TRINITY_DN5367_c0_g1_i1,28.0,8.0,20.0
13644,TRINITY_DN5509_c0_g1_i1,22.0,2.0,20.0
13704,TRINITY_DN5554_c0_g1_i1,26.0,6.0,20.0
13258,TRINITY_DN5244_c0_g1_i1,28.0,8.0,20.0
9809,TRINITY_DN2847_c0_g1_i1,30.0,10.0,20.0
70,TRINITY_DN10045_c0_g1_i1,20.0,0.0,20.0
19411,TRINITY_DN9_c0_g1_i10,20.0,0.0,20.0
10037,TRINITY_DN298_c1_g2_i1,20.0,0.0,20.0
4903,TRINITY_DN14188_c0_g1_i1,20.0,0.0,20.0
14786,TRINITY_DN6401_c0_g1_i1,20.0,0.0,20.0
14724,TRINITY_DN635_c0_g1_i1,34.0,14.0,20.0
9909,TRINITY_DN2912_c0_g1_i1,28.0,8.0,20.0
14395,TRINITY_DN6100_c0_g1_i1,20.0,0.0,20.0
14373,TRINITY_DN6081_c0_g1_i1,26.0,6.0,20.0
14397,TRINITY_DN6102_c0_g1_i1,20.0,0.0,20.0
13482,TRINITY_DN5390_c0_g1_i1,20.0,0.0,20.0
13463,TRINITY_DN5376_c0_g1_i1,20.0,0.0,20.0
13592,TRINITY_DN5472_c0_g1_i1,26.0,6.0,20.0
5792,TRINITY_DN15007_c0_g1_i1,20.0,0.0,20.0
3427,TRINITY_DN12821_c0_g1_i1,20.0,0.0,20.0
13413,TRINITY_DN5351_c0_g1_i1,26.0,6.0,20.0
1453,TRINITY_DN1113_c0_g2_i1,20.0,0.0,20.0
1629,TRINITY_DN11285_c0_g1_i1,20.0,0.0,20.0
4077,TRINITY_DN1339_c0_g1_i1,20.0,0.0,20.0
6585,TRINITY_DN15773_c0_g1_i1,20.0,0.0,20.0
6616,TRINITY_DN15800_c0_g1_i1,20.0,0.0,20.0
2329,TRINITY_DN11884_c0_g1_i1,20.0,0.0,20.0
8595,TRINITY_DN2131_c0_g1_i1,26.0,6.0,20.0
5812,TRINITY_DN15028_c0_g1_i1,18.0,0.0,18.0
5839,TRINITY_DN15053_c0_g1_i1,18.0,0.0,18.0
5939,TRINITY_DN15149_c0_g1_i1,18.0,0.0,18.0
13892,TRINITY_DN569_c0_g2_i1,18.0,0.0,18.0
13947,TRINITY_DN5744_c0_g1_i1,24.0,6.0,18.0
4081,TRINITY_DN13400_c0_g1_i1,18.0,0.0,18.0
4108,TRINITY_DN13428_c0_g1_i1,18.0,0.0,18.0
10015,TRINITY_DN2980_c0_g1_i1,24.0,6.0,18.0
10002,TRINITY_DN296_c0_g1_i3,18.0,0.0,18.0
4850,TRINITY_DN14132_c0_g1_i1,18.0,0.0,18.0
4796,TRINITY_DN1407_c0_g2_i1,18.0,0.0,18.0
17711,TRINITY_DN8606_c0_g1_i1,18.0,0.0,18.0
6766,TRINITY_DN1594_c0_g2_i1,20.0,2.0,18.0
3358,TRINITY_DN12779_c0_g1_i1,18.0,0.0,18.0
3367,TRINITY_DN12786_c0_g1_i1,18.0,0.0,18.0
6833,TRINITY_DN16011_c0_g1_i1,18.0,0.0,18.0
16432,TRINITY_DN7644_c0_g1_i1,26.0,8.0,18.0
5497,TRINITY_DN14733_c0_g1_i1,18.0,0.0,18.0
3352,TRINITY_DN12771_c0_g1_i1,18.0,0.0,18.0
2655,TRINITY_DN12174_c0_g1_i1,18.0,0.0,18.0
2660,TRINITY_DN12179_c0_g1_i1,18.0,0.0,18.0
10111,TRINITY_DN302_c0_g1_i2,18.0,0.0,18.0
10178,TRINITY_DN307_c0_g1_i3,18.0,0.0,18.0
1437,TRINITY_DN11127_c0_g1_i1,26.0,8.0,18.0
4038,TRINITY_DN13362_c0_g1_i1,18.0,0.0,18.0
4020,TRINITY_DN13348_c0_g1_i1,18.0,0.0,18.0
6706,TRINITY_DN1589_c0_g1_i1,28.0,10.0,18.0
2599,TRINITY_DN12126_c0_g1_i1,18.0,0.0,18.0
889,TRINITY_DN10691_c0_g1_i1,32.0,14.0,18.0
2910,TRINITY_DN12395_c0_g1_i1,18.0,0.0,18.0
9666,TRINITY_DN2753_c0_g1_i1,36.0,18.0,18.0
9538,TRINITY_DN2667_c0_g1_i1,26.0,8.0,18.0
9512,TRINITY_DN264_c0_g1_i7,18.0,0.0,18.0
9692,TRINITY_DN2772_c0_g1_i1,24.0,6.0,18.0
10122,TRINITY_DN303_c0_g1_i2,18.0,0.0,18.0
11304,TRINITY_DN3860_c0_g1_i1,24.0,6.0,18.0
2244,TRINITY_DN11808_c0_g1_i1,18.0,0.0,18.0
461,TRINITY_DN10342_c0_g1_i1,28.0,10.0,18.0
425,TRINITY_DN1031_c0_g1_i2,18.0,0.0,18.0
13099,TRINITY_DN5123_c0_g1_i1,26.0,8.0,18.0
1499,TRINITY_DN11179_c0_g1_i1,24.0,6.0,18.0
1490,TRINITY_DN1116_c0_g2_i1,18.0,0.0,18.0
1506,TRINITY_DN11185_c0_g1_i1,26.0,8.0,18.0
2258,TRINITY_DN11820_c0_g1_i1,18.0,0.0,18.0
2191,TRINITY_DN11760_c0_g1_i1,18.0,0.0,18.0
4494,TRINITY_DN13795_c0_g1_i1,18.0,0.0,18.0
5196,TRINITY_DN14447_c0_g1_i2,18.0,0.0,18.0
5151,TRINITY_DN14407_c0_g1_i1,18.0,0.0,18.0
5122,TRINITY_DN14382_c0_g1_i1,18.0,0.0,18.0
8603,TRINITY_DN2136_c0_g1_i1,40.0,22.0,18.0
8611,TRINITY_DN213_c0_g1_i2,18.0,0.0,18.0
2331,TRINITY_DN11886_c0_g1_i1,18.0,0.0,18.0
11176,TRINITY_DN3763_c0_g1_i1,22.0,4.0,18.0
11180,TRINITY_DN3767_c0_g1_i1,24.0,6.0,18.0
11188,TRINITY_DN3773_c0_g1_i1,24.0,6.0,18.0
4503,TRINITY_DN13803_c0_g1_i1,18.0,0.0,18.0
11374,TRINITY_DN3906_c0_g1_i1,24.0,6.0,18.0
2205,TRINITY_DN11774_c0_g1_i1,18.0,0.0,18.0
2218,TRINITY_DN11787_c0_g1_i1,18.0,0.0,18.0
8653,TRINITY_DN2161_c0_g1_i1,22.0,4.0,18.0
3097,TRINITY_DN12548_c0_g1_i1,18.0,0.0,18.0
8682,TRINITY_DN2175_c0_g2_i2,18.0,0.0,18.0
3071,TRINITY_DN12536_c0_g1_i1,18.0,0.0,18.0
8719,TRINITY_DN2197_c0_g2_i1,18.0,0.0,18.0
8750,TRINITY_DN2215_c0_g1_i1,18.0,0.0,18.0
3035,TRINITY_DN12503_c0_g1_i1,18.0,0.0,18.0
11099,TRINITY_DN371_c0_g1_i1,22.0,4.0,18.0
4452,TRINITY_DN13754_c0_g1_i1,18.0,0.0,18.0
4454,TRINITY_DN13757_c0_g1_i1,18.0,0.0,18.0
18795,TRINITY_DN946_c0_g2_i1,18.0,0.0,18.0
3139,TRINITY_DN12585_c0_g1_i1,18.0,0.0,18.0
16970,TRINITY_DN804_c0_g1_i2,18.0,0.0,18.0
3374,TRINITY_DN12792_c0_g1_i1,18.0,0.0,18.0
5615,TRINITY_DN14843_c0_g1_i1,18.0,0.0,18.0
16872,TRINITY_DN7976_c0_g1_i1,18.0,0.0,18.0
832,TRINITY_DN10649_c0_g1_i1,22.0,4.0,18.0
15111,TRINITY_DN6656_c0_g1_i1,26.0,8.0,18.0
8321,TRINITY_DN1994_c0_g1_i1,24.0,6.0,18.0
17952,TRINITY_DN878_c0_g1_i7,18.0,0.0,18.0
2134,TRINITY_DN11714_c0_g1_i1,18.0,0.0,18.0
1087,TRINITY_DN10841_c0_g1_i1,22.0,4.0,18.0
14365,TRINITY_DN6075_c0_g1_i1,18.0,0.0,18.0
1100,TRINITY_DN10853_c0_g1_i1,18.0,0.0,18.0
1065,TRINITY_DN10829_c0_g1_i1,28.0,10.0,18.0
2357,TRINITY_DN11908_c0_g1_i1,18.0,0.0,18.0
4577,TRINITY_DN13872_c0_g1_i1,18.0,0.0,18.0
3554,TRINITY_DN1293_c0_g2_i1,18.0,0.0,18.0
2324,TRINITY_DN1187_c0_g1_i1,30.0,12.0,18.0
4582,TRINITY_DN13877_c0_g1_i1,18.0,0.0,18.0
5128,TRINITY_DN14389_c0_g1_i1,18.0,0.0,18.0
5078,TRINITY_DN14339_c0_g1_i1,18.0,0.0,18.0
1512,TRINITY_DN11190_c0_g1_i1,18.0,0.0,18.0
15067,TRINITY_DN6619_c0_g1_i1,24.0,6.0,18.0
8487,TRINITY_DN2073_c0_g2_i1,18.0,0.0,18.0
14450,TRINITY_DN6148_c0_g1_i1,22.0,4.0,18.0
3569,TRINITY_DN12951_c0_g1_i1,18.0,0.0,18.0
3556,TRINITY_DN12941_c0_g1_i1,18.0,0.0,18.0
2369,TRINITY_DN11918_c0_g1_i1,18.0,0.0,18.0
2349,TRINITY_DN118_c0_g1_i2,24.0,6.0,18.0
5206,TRINITY_DN14456_c0_g1_i1,18.0,0.0,18.0
5208,TRINITY_DN14458_c0_g1_i1,18.0,0.0,18.0
17906,TRINITY_DN8762_c0_g1_i1,18.0,0.0,18.0
15217,TRINITY_DN6733_c0_g1_i2,18.0,0.0,18.0
7951,TRINITY_DN1793_c0_g1_i1,18.0,0.0,18.0
5318,TRINITY_DN14566_c0_g1_i1,18.0,0.0,18.0
15149,TRINITY_DN6683_c0_g1_i1,18.0,0.0,18.0
15157,TRINITY_DN668_c0_g1_i2,18.0,0.0,18.0
4339,TRINITY_DN13646_c0_g1_i1,18.0,0.0,18.0
3599,TRINITY_DN1297_c0_g1_i1,18.0,0.0,18.0
2102,TRINITY_DN11688_c0_g1_i1,18.0,0.0,18.0
2066,TRINITY_DN11657_c0_g1_i1,18.0,0.0,18.0
11686,TRINITY_DN4122_c0_g1_i1,18.0,0.0,18.0
11668,TRINITY_DN410_c0_g2_i1,18.0,0.0,18.0
2059,TRINITY_DN11650_c0_g1_i1,18.0,0.0,18.0
3201,TRINITY_DN12642_c0_g1_i1,18.0,0.0,18.0
14541,TRINITY_DN6218_c0_g1_i1,22.0,4.0,18.0
11038,TRINITY_DN3677_c0_g1_i1,26.0,8.0,18.0
14562,TRINITY_DN6233_c0_g1_i1,26.0,8.0,18.0
4607,TRINITY_DN13900_c0_g1_i1,18.0,0.0,18.0
4551,TRINITY_DN1384_c0_g1_i1,24.0,6.0,18.0
8995,TRINITY_DN2341_c0_g1_i1,26.0,8.0,18.0
8978,TRINITY_DN2331_c0_g2_i1,18.0,0.0,18.0
2130,TRINITY_DN11711_c0_g1_i1,18.0,0.0,18.0
3048,TRINITY_DN12516_c0_g1_i1,18.0,0.0,18.0
8774,TRINITY_DN222_c0_g2_i1,18.0,0.0,18.0
2397,TRINITY_DN11943_c0_g1_i1,18.0,0.0,18.0
2343,TRINITY_DN11896_c0_g1_i1,18.0,0.0,18.0
995,TRINITY_DN10778_c0_g1_i1,18.0,0.0,18.0
1001,TRINITY_DN10781_c0_g1_i1,24.0,6.0,18.0
11008,TRINITY_DN3657_c0_g1_i1,18.0,0.0,18.0
14533,TRINITY_DN6210_c0_g1_i1,18.0,0.0,18.0
3595,TRINITY_DN12974_c0_g1_i1,18.0,0.0,18.0
12105,TRINITY_DN4422_c0_g1_i1,32.0,14.0,18.0
1908,TRINITY_DN11518_c0_g1_i1,18.0,0.0,18.0
12076,TRINITY_DN4408_c0_g1_i1,18.0,0.0,18.0
11917,TRINITY_DN4292_c0_g1_i1,28.0,10.0,18.0
2028,TRINITY_DN11622_c0_g1_i1,18.0,0.0,18.0
2010,TRINITY_DN11607_c0_g1_i1,18.0,0.0,18.0
1152,TRINITY_DN10896_c0_g1_i1,26.0,8.0,18.0
9017,TRINITY_DN2354_c0_g1_i1,28.0,10.0,18.0
2958,TRINITY_DN12432_c0_g1_i1,18.0,0.0,18.0
2961,TRINITY_DN12435_c0_g1_i1,18.0,0.0,18.0
5052,TRINITY_DN14312_c0_g1_i1,18.0,0.0,18.0
5040,TRINITY_DN14300_c0_g1_i1,18.0,0.0,18.0
4982,TRINITY_DN14249_c0_g1_i1,18.0,0.0,18.0
3278,TRINITY_DN12708_c0_g1_i1,18.0,0.0,18.0
1945,TRINITY_DN11550_c0_g1_i1,28.0,10.0,18.0
2975,TRINITY_DN12448_c0_g1_i1,18.0,0.0,18.0
2968,TRINITY_DN12440_c0_g1_i1,18.0,0.0,18.0
9039,TRINITY_DN236_c0_g1_i2,18.0,0.0,18.0
2412,TRINITY_DN11956_c0_g1_i1,18.0,0.0,18.0
2459,TRINITY_DN1199_c0_g1_i1,18.0,0.0,18.0
4587,TRINITY_DN13882_c0_g1_i1,18.0,0.0,18.0
18431,TRINITY_DN9174_c0_g1_i1,28.0,10.0,18.0
9021,TRINITY_DN2356_c0_g2_i1,18.0,0.0,18.0
839,TRINITY_DN1064_c1_g1_i1,18.0,0.0,18.0
5216,TRINITY_DN14468_c0_g1_i1,18.0,0.0,18.0
5243,TRINITY_DN14493_c0_g1_i1,18.0,0.0,18.0
4411,TRINITY_DN13715_c0_g1_i1,18.0,0.0,18.0
11814,TRINITY_DN4221_c0_g1_i1,24.0,6.0,18.0
11818,TRINITY_DN4225_c0_g1_i1,18.0,0.0,18.0
11749,TRINITY_DN4176_c0_g1_i1,24.0,6.0,18.0
5023,TRINITY_DN14287_c0_g1_i1,18.0,0.0,18.0
7785,TRINITY_DN1709_c0_g1_i1,22.0,4.0,18.0
12172,TRINITY_DN4477_c0_g1_i1,28.0,10.0,18.0
12155,TRINITY_DN4461_c0_g1_i1,28.0,10.0,18.0
3917,TRINITY_DN1325_c0_g1_i1,18.0,0.0,18.0
4047,TRINITY_DN13370_c0_g1_i1,18.0,0.0,18.0
1156,TRINITY_DN1089_c0_g1_i1,28.0,10.0,18.0
747,TRINITY_DN10579_c0_g1_i1,18.0,0.0,18.0
5376,TRINITY_DN1461_c0_g1_i1,24.0,6.0,18.0
4688,TRINITY_DN13976_c0_g1_i1,18.0,0.0,18.0
9205,TRINITY_DN2453_c0_g1_i1,18.0,0.0,18.0
3909,TRINITY_DN13252_c0_g1_i1,18.0,0.0,18.0
3913,TRINITY_DN13256_c0_g1_i1,18.0,0.0,18.0
7708,TRINITY_DN16925_c0_g1_i1,18.0,0.0,18.0
15277,TRINITY_DN677_c0_g1_i1,18.0,0.0,18.0
766,TRINITY_DN10595_c0_g1_i1,22.0,4.0,18.0
17868,TRINITY_DN872_c0_g1_i1,18.0,0.0,18.0
7868,TRINITY_DN1744_c0_g2_i1,30.0,12.0,18.0
15231,TRINITY_DN6745_c0_g1_i1,26.0,8.0,18.0
7830,TRINITY_DN172_c0_g1_i5,18.0,0.0,18.0
5311,TRINITY_DN1455_c0_g2_i1,18.0,0.0,18.0
5297,TRINITY_DN14546_c0_g1_i1,18.0,0.0,18.0
4720,TRINITY_DN14004_c0_g1_i1,18.0,0.0,18.0
14592,TRINITY_DN6253_c0_g1_i1,28.0,10.0,18.0
4678,TRINITY_DN13967_c0_g1_i1,18.0,0.0,18.0
1312,TRINITY_DN11022_c0_g1_i1,26.0,8.0,18.0
3929,TRINITY_DN13270_c0_g1_i1,18.0,0.0,18.0
13110,TRINITY_DN5133_c0_g1_i1,24.0,6.0,18.0
6396,TRINITY_DN15587_c0_g1_i1,18.0,0.0,18.0
5669,TRINITY_DN14891_c0_g1_i1,18.0,0.0,18.0
5670,TRINITY_DN14892_c0_g1_i1,18.0,0.0,18.0
5323,TRINITY_DN14571_c0_g1_i1,18.0,0.0,18.0
5338,TRINITY_DN14585_c0_g1_i1,18.0,0.0,18.0
1540,TRINITY_DN11209_c0_g1_i1,18.0,0.0,18.0
7441,TRINITY_DN16619_c0_g1_i1,18.0,0.0,18.0
12349,TRINITY_DN4607_c0_g1_i1,26.0,8.0,18.0
12400,TRINITY_DN4641_c0_g1_i1,26.0,8.0,18.0
12512,TRINITY_DN472_c0_g1_i1,18.0,0.0,18.0
14082,TRINITY_DN5847_c0_g1_i1,18.0,0.0,18.0
12636,TRINITY_DN4812_c0_g1_i2,18.0,0.0,18.0
1745,TRINITY_DN11384_c0_g1_i1,18.0,0.0,18.0
9152,TRINITY_DN241_c1_g1_i1,18.0,0.0,18.0
9336,TRINITY_DN2539_c0_g1_i1,26.0,8.0,18.0
9232,TRINITY_DN2473_c0_g2_i1,18.0,0.0,18.0
4766,TRINITY_DN14050_c0_g1_i1,18.0,0.0,18.0
6512,TRINITY_DN156_c0_g1_i4,18.0,0.0,18.0
13832,TRINITY_DN5654_c0_g1_i1,18.0,0.0,18.0
1608,TRINITY_DN11267_c0_g1_i1,18.0,0.0,18.0
13844,TRINITY_DN5662_c0_g1_i1,24.0,6.0,18.0
13233,TRINITY_DN5229_c0_g1_i1,18.0,0.0,18.0
13280,TRINITY_DN5262_c0_g1_i1,30.0,12.0,18.0
3870,TRINITY_DN13217_c0_g1_i1,18.0,0.0,18.0
5732,TRINITY_DN14955_c0_g1_i1,18.0,0.0,18.0
17049,TRINITY_DN810_c1_g1_i1,22.0,4.0,18.0
6181,TRINITY_DN15385_c0_g1_i1,18.0,0.0,18.0
3403,TRINITY_DN12800_c0_g1_i1,18.0,0.0,18.0
9151,TRINITY_DN241_c0_g1_i7,18.0,0.0,18.0
757,TRINITY_DN10588_c0_g1_i1,26.0,8.0,18.0
7517,TRINITY_DN16703_c0_g1_i1,18.0,0.0,18.0
720,TRINITY_DN10555_c0_g1_i1,28.0,10.0,18.0
1869,TRINITY_DN1148_c0_g1_i3,18.0,0.0,18.0
12224,TRINITY_DN4518_c0_g1_i1,18.0,0.0,18.0
1894,TRINITY_DN11505_c0_g1_i1,24.0,6.0,18.0
3640,TRINITY_DN13006_c0_g1_i1,18.0,0.0,18.0
12358,TRINITY_DN4613_c0_g1_i1,22.0,4.0,18.0
12647,TRINITY_DN4820_c0_g1_i1,30.0,12.0,18.0
1660,TRINITY_DN11310_c0_g1_i1,24.0,6.0,18.0
236,TRINITY_DN10175_c0_g1_i1,24.0,6.0,18.0
246,TRINITY_DN10182_c0_g1_i1,28.0,10.0,18.0
7082,TRINITY_DN16266_c0_g1_i1,18.0,0.0,18.0
5511,TRINITY_DN14748_c0_g1_i1,18.0,0.0,18.0
16098,TRINITY_DN737_c0_g1_i2,18.0,0.0,18.0
658,TRINITY_DN10502_c0_g1_i1,66.0,48.0,18.0
2644,TRINITY_DN12163_c0_g1_i1,18.0,0.0,18.0
10496,TRINITY_DN3297_c0_g1_i1,26.0,8.0,18.0
6962,TRINITY_DN16136_c0_g1_i1,18.0,0.0,18.0
16309,TRINITY_DN7543_c0_g1_i1,24.0,6.0,18.0
5445,TRINITY_DN14687_c0_g1_i1,18.0,0.0,18.0
13983,TRINITY_DN576_c0_g1_i1,22.0,4.0,18.0
1779,TRINITY_DN11413_c0_g1_i1,26.0,8.0,18.0
12646,TRINITY_DN481_c1_g1_i1,18.0,0.0,18.0
2521,TRINITY_DN12052_c0_g1_i1,18.0,0.0,18.0
2519,TRINITY_DN12050_c0_g1_i1,18.0,0.0,18.0
14868,TRINITY_DN6467_c0_g1_i1,22.0,4.0,18.0
18189,TRINITY_DN897_c2_g1_i1,18.0,0.0,18.0
18149,TRINITY_DN894_c0_g1_i2,18.0,0.0,18.0
2912,TRINITY_DN12397_c0_g1_i2,18.0,0.0,18.0
2621,TRINITY_DN12146_c0_g1_i1,18.0,0.0,18.0
10257,TRINITY_DN3121_c0_g1_i1,48.0,30.0,18.0
4114,TRINITY_DN13432_c0_g1_i1,18.0,0.0,18.0
15940,TRINITY_DN725_c0_g1_i1,28.0,10.0,18.0
628,TRINITY_DN10480_c0_g1_i1,22.0,4.0,18.0
6523,TRINITY_DN15712_c0_g1_i1,18.0,0.0,18.0
6495,TRINITY_DN15684_c0_g1_i1,18.0,0.0,18.0
16812,TRINITY_DN7941_c0_g1_i1,24.0,6.0,18.0
5575,TRINITY_DN14805_c0_g1_i1,18.0,0.0,18.0
10541,TRINITY_DN3329_c0_g1_i1,46.0,28.0,18.0
2736,TRINITY_DN12241_c0_g1_i1,18.0,0.0,18.0
5836,TRINITY_DN15050_c0_g1_i1,18.0,0.0,18.0
3793,TRINITY_DN1314_c0_g1_i1,18.0,0.0,18.0
17402,TRINITY_DN837_c0_g1_i4,18.0,0.0,18.0
5900,TRINITY_DN15110_c0_g1_i1,18.0,0.0,18.0
1351,TRINITY_DN11056_c0_g1_i1,22.0,4.0,18.0
13569,TRINITY_DN5453_c0_g1_i1,18.0,0.0,18.0
5947,TRINITY_DN15156_c0_g1_i1,18.0,0.0,18.0
13374,TRINITY_DN5329_c0_g1_i1,24.0,6.0,18.0
1481,TRINITY_DN11162_c0_g1_i1,24.0,6.0,18.0
6082,TRINITY_DN15285_c0_g1_i1,18.0,0.0,18.0
303,TRINITY_DN10221_c0_g1_i1,24.0,6.0,18.0
3538,TRINITY_DN12925_c0_g1_i1,18.0,0.0,18.0
3540,TRINITY_DN12927_c0_g1_i1,18.0,0.0,18.0
272,TRINITY_DN101_c0_g1_i11,18.0,0.0,18.0
9997,TRINITY_DN2967_c0_g1_i1,26.0,8.0,18.0
17725,TRINITY_DN8619_c0_g1_i1,18.0,0.0,18.0
17732,TRINITY_DN8621_c0_g1_i1,24.0,6.0,18.0
1286,TRINITY_DN11000_c0_g1_i1,18.0,0.0,18.0
12835,TRINITY_DN492_c2_g1_i1,18.0,0.0,18.0
4029,TRINITY_DN13356_c0_g1_i1,18.0,0.0,18.0
13300,TRINITY_DN5277_c0_g1_i1,26.0,8.0,18.0
1451,TRINITY_DN11139_c0_g1_i1,34.0,16.0,18.0
3831,TRINITY_DN13185_c0_g1_i1,18.0,0.0,18.0
98,TRINITY_DN10068_c0_g1_i1,24.0,6.0,18.0
19380,TRINITY_DN9979_c0_g1_i1,26.0,8.0,18.0
6603,TRINITY_DN15791_c0_g1_i1,18.0,0.0,18.0
16672,TRINITY_DN7832_c0_g1_i1,18.0,0.0,18.0
6540,TRINITY_DN15729_c0_g1_i1,18.0,0.0,18.0
5571,TRINITY_DN14801_c0_g1_i1,18.0,0.0,18.0
5551,TRINITY_DN1478_c0_g1_i1,18.0,0.0,18.0
16504,TRINITY_DN769_c0_g1_i1,32.0,14.0,18.0
3420,TRINITY_DN12815_c0_g1_i1,18.0,0.0,18.0
5831,TRINITY_DN15047_c0_g1_i1,18.0,0.0,18.0
13574,TRINITY_DN5458_c0_g1_i1,30.0,12.0,18.0
19412,TRINITY_DN9_c0_g1_i12,18.0,0.0,18.0
1369,TRINITY_DN11072_c0_g1_i1,20.0,2.0,18.0
2297,TRINITY_DN11857_c0_g1_i1,18.0,0.0,18.0
11375,TRINITY_DN3907_c0_g1_i1,22.0,4.0,18.0
4456,TRINITY_DN13759_c0_g1_i1,18.0,0.0,18.0
9746,TRINITY_DN2800_c0_g2_i1,18.0,0.0,18.0
4935,TRINITY_DN14213_c0_g1_i1,18.0,0.0,18.0
9800,TRINITY_DN283_c0_g1_i9,18.0,0.0,18.0
9816,TRINITY_DN2852_c0_g1_i1,28.0,10.0,18.0
19401,TRINITY_DN9996_c0_g1_i1,24.0,6.0,18.0
5757,TRINITY_DN14979_c0_g1_i1,18.0,0.0,18.0
5771,TRINITY_DN14995_c0_g1_i1,18.0,0.0,18.0
5772,TRINITY_DN14996_c0_g1_i1,18.0,0.0,18.0
2806,TRINITY_DN12301_c0_g1_i1,18.0,0.0,18.0
4799,TRINITY_DN14083_c0_g1_i1,18.0,0.0,18.0
3548,TRINITY_DN12935_c0_g1_i1,18.0,0.0,18.0
3523,TRINITY_DN12913_c0_g1_i1,18.0,0.0,18.0
3542,TRINITY_DN12929_c0_g1_i1,18.0,0.0,18.0
2681,TRINITY_DN12198_c0_g1_i1,18.0,0.0,18.0
4813,TRINITY_DN14096_c0_g1_i1,18.0,0.0,18.0
2786,TRINITY_DN12283_c0_g1_i1,18.0,0.0,18.0
5716,TRINITY_DN14939_c0_g1_i1,18.0,0.0,18.0
13452,TRINITY_DN536_c1_g2_i1,18.0,0.0,18.0
13626,TRINITY_DN549_c0_g1_i2,18.0,0.0,18.0
13474,TRINITY_DN5385_c0_g1_i1,22.0,4.0,18.0
9717,TRINITY_DN2786_c0_g1_i1,28.0,10.0,18.0
9827,TRINITY_DN285_c0_g1_i2,18.0,0.0,18.0
9828,TRINITY_DN285_c0_g1_i3,18.0,0.0,18.0
2796,TRINITY_DN12293_c0_g1_i1,18.0,0.0,18.0
19342,TRINITY_DN994_c0_g1_i1,24.0,8.0,16.0
5752,TRINITY_DN14974_c0_g1_i1,16.0,0.0,16.0
13545,TRINITY_DN5434_c0_g1_i1,16.0,0.0,16.0
13546,TRINITY_DN5435_c0_g1_i1,22.0,6.0,16.0
5813,TRINITY_DN15029_c0_g1_i1,16.0,0.0,16.0
3439,TRINITY_DN12831_c0_g1_i1,16.0,0.0,16.0
17519,TRINITY_DN8455_c0_g1_i1,16.0,0.0,16.0
13450,TRINITY_DN536_c1_g1_i6,16.0,0.0,16.0
3902,TRINITY_DN13245_c0_g1_i1,16.0,0.0,16.0
3892,TRINITY_DN13235_c0_g1_i2,16.0,0.0,16.0
3828,TRINITY_DN13182_c0_g1_i1,16.0,0.0,16.0
6074,TRINITY_DN15278_c0_g1_i1,16.0,0.0,16.0
17272,TRINITY_DN8276_c0_g1_i1,22.0,6.0,16.0
5674,TRINITY_DN14896_c0_g1_i1,16.0,0.0,16.0
5697,TRINITY_DN14919_c0_g1_i1,16.0,0.0,16.0
13677,TRINITY_DN5535_c0_g1_i1,16.0,0.0,16.0
13285,TRINITY_DN5267_c0_g1_i1,20.0,4.0,16.0
5733,TRINITY_DN14956_c0_g1_i1,16.0,0.0,16.0
2693,TRINITY_DN12208_c0_g1_i1,16.0,0.0,16.0
4809,TRINITY_DN14092_c0_g1_i1,16.0,0.0,16.0
4815,TRINITY_DN14098_c0_g1_i1,16.0,0.0,16.0
14788,TRINITY_DN6403_c0_g1_i1,20.0,4.0,16.0
14757,TRINITY_DN6387_c0_g1_i1,22.0,6.0,16.0
9713,TRINITY_DN2784_c0_g1_i1,16.0,0.0,16.0
9862,TRINITY_DN2883_c0_g1_i1,16.0,0.0,16.0
9913,TRINITY_DN2916_c0_g1_i1,24.0,8.0,16.0
18323,TRINITY_DN9086_c0_g1_i1,16.0,0.0,16.0
18280,TRINITY_DN904_c0_g1_i1,26.0,10.0,16.0
2757,TRINITY_DN12259_c0_g1_i1,16.0,0.0,16.0
2775,TRINITY_DN12273_c0_g1_i1,16.0,0.0,16.0
3885,TRINITY_DN1322_c0_g2_i1,16.0,0.0,16.0
13281,TRINITY_DN5263_c0_g1_i1,16.0,0.0,16.0
6138,TRINITY_DN1533_c0_g2_i1,16.0,0.0,16.0
6155,TRINITY_DN15358_c0_g1_i1,16.0,0.0,16.0
5725,TRINITY_DN14948_c0_g1_i1,16.0,0.0,16.0
3709,TRINITY_DN13074_c0_g1_i1,16.0,0.0,16.0
167,TRINITY_DN10119_c0_g1_i1,18.0,2.0,16.0
168,TRINITY_DN1011_c0_g1_i1,30.0,14.0,16.0
